055	yuji_voice_055_t03m25_8s.mp3	1.49	en	1.00	Let's win. I'm doing this.
056	yuji_voice_056_t03m27_4s.mp3	1.57	en	1.00	Right? I'll take care of this one!
057	yuji_voice_057_t03m29_9s.mp3	1.26	en	1.00	But I didn't come here to lose.
058	yuji_voice_058_t03m32_1s.mp3	0.57	en	0.99	All out.
059	yuji_voice_059_t03m32_9s.mp3	1.11	en	0.97	Yes, let's go!
060	yuji_voice_060_t03m34_2s.mp3	1.53	en	1.00	As long as I'm here, we've got this!
061	yuji_voice_061_t03m36_0s.mp3	3.19	en	0.99	Not losing to anyone! Let's do this, Fushiguro!
062	yuji_voice_062_t03m39_8s.mp3	0.71	en	0.99	In that case...
063	yuji_voice_063_t03m40_8s.mp3	4.28	en	0.99	Let's win! Well alright then, I guess I'd better not die. This guy, huh? After this?
064	yuji_voice_064_t03m45_4s.mp3	1.77	en	1.00	We're getting a juicy steak. Thanks.
065	yuji_voice_065_t03m47_4s.mp3	0.72	en	0.99	Again?
066	yuji_voice_066_t03m48_6s.mp3	1.16	en	1.00	When are we gonna have steak?
067	yuji_voice_067_t03m50_0s.mp3	1.17	en	0.99	What are you going to teach me?
068	yuji_voice_068_t03m51_4s.mp3	0.78	en	0.98	Go Joe's here!
069	yuji_voice_069_t03m52_4s.mp3	1.93	en	1.00	There's nothing to be afraid of. What?
070	yuji_voice_070_t03m54_9s.mp3	2.10	en	1.00	Is that even possible? A surprise, huh?
071	yuji_voice_071_t03m57_3s.mp3	3.57	en	0.99	Sure! Let's go, Kunto! Let's do this, Nanami! Of course!
072	yuji_voice_072_t04m01_9s.mp3	1.02	en	0.99	Let's go all out!
073	yuji_voice_073_t04m03_1s.mp3	0.94	en	0.97	Yeah! Okay!
074	yuji_voice_074_t04m04_2s.mp3	0.91	en	0.99	That's two.
075	yuji_voice_075_t04m05_7s.mp3	0.96	en	0.87	I'll flatten you
076	yuji_voice_076_t04m07_8s.mp3	3.44	en	1.00	So let's go all out. I've gotta win this. Easy. Done.
077	yuji_voice_077_t04m19_9s.mp3	0.55	en	0.57	What? What?
078	yuji_voice_078_t04m20_7s.mp3	0.71	en	0.96	Black Flash!
079	yuji_voice_079_t04m22_3s.mp3	0.54	en	0.39	
080	yuji_voice_080_t04m23_1s.mp3	1.02	en	0.71	Huuuuhhh...
081	yuji_voice_081_t04m25_5s.mp3	2.47	en	0.39	
082	yuji_voice_082_t04m28_1s.mp3	0.77	en	0.97	Divergent!
083	yuji_voice_083_t04m29_7s.mp3	3.21	en	1.00	This won't take long. Hup, hup, hup, hup, hup, black flat.
084	yuji_voice_084_t04m33_8s.mp3	2.38	en	0.47	
085	yuji_voice_085_t04m36_5s.mp3	0.94	en	0.91	See? Yeah!
086	yuji_voice_086_t04m37_6s.mp3	0.56	en	0.60	HIT!
087	yuji_voice_087_t04m38_4s.mp3	1.75	ja	0.37	Hyaaah! Ah!
088	yuji_voice_088_t04m40_3s.mp3	0.97	en	0.60	Jutsu Kaisen!
089	yuji_voice_089_t04m42_1s.mp3	0.75	en	0.98	Piece of cake!
090	yuji_voice_090_t04m43_1s.mp3	0.51	en	0.76	Mm-hmm
091	yuji_voice_091_t04m43_8s.mp3	2.44	en	0.99	Have I got moves or what? That was a good fight!
092	yuji_voice_092_t04m46_4s.mp3	1.31	en	0.98	You rock, Fuchiguro!
093	yuji_voice_093_t04m47_8s.mp3	1.04	en	0.99	You're such a pro!
094	yuji_voice_094_t04m49_1s.mp3	1.78	en	0.99	I'm just getting started
095	yuji_voice_095_t04m51_1s.mp3	4.56	en	0.99	You'd risk your life just to live in the city? I don't eat that kind of food! GO JOE!
096	yuji_voice_096_t04m55_8s.mp3	0.68	en	0.99	How'd I do?
097	yuji_voice_097_t04m56_7s.mp3	5.95	en	0.99	See my moves? I feel like I'm getting stronger than before! That means a lot coming from you, Gojo! With you?
098	yuji_voice_098_t05m03_1s.mp3	1.42	en	0.99	I wonder if I'll survive that.
099	yuji_voice_099_t05m04_7s.mp3	3.39	en	0.98	Why are you teaching me all these things? I'm certain I can win your respect.
100	yuji_voice_100_t05m08_4s.mp3	1.14	en	0.99	Glad I could help, Nanami.
101	yuji_voice_101_t05m09_7s.mp3	4.58	en	0.99	going to get stronger. You bet! Thank you so much, Toto! Let's do this!
102	yuji_voice_102_t05m14_6s.mp3	0.97	en	1.00	Let's go all out.
103	yuji_voice_103_t05m15_8s.mp3	1.16	en	0.99	Not bad at all!
104	yuji_voice_104_t05m17_1s.mp3	3.08	en	1.00	You seem to be in good shape. Don't worry about it. Sorry.
105	yuji_voice_105_t05m21_4s.mp3	0.94	en	0.99	Thank you for that!
106	yuji_voice_106_t05m22_5s.mp3	1.73	en	0.99	See ya! Good job! Yeah!
107	yuji_voice_107_t05m24_4s.mp3	5.16	en	0.99	Say what? I'm counting on you. Help! I'm moving forward! I'm moving forward!
108	yuji_voice_108_t05m29_8s.mp3	1.61	en	0.99	Stepping back! I'm stepping back!
109	yuji_voice_109_t05m39_9s.mp3	2.91	en	1.00	Let's fight it close range! Let's fight it close range!
110	yuji_voice_110_t05m43_1s.mp3	4.66	en	0.99	Let's fight from a distance. Let's fight from a distance. I've got this. I've got this.
111	yuji_voice_111_t05m48_0s.mp3	2.03	en	0.99	Let's work together! Let's work together!
112	yuji_voice_112_t05m50_2s.mp3	1.03	en	1.00	You're not at your best.
113	yuji_voice_113_t06m05_2s.mp3	1.21	en	1.00	No, I don't. That'll work.
114	yuji_voice_114_t06m06_9s.mp3	0.96	en	0.99	You've got a deal!
115	yuji_voice_115_t06m08_1s.mp3	4.59	en	1.00	What were you trying to do here anyway? Okay, whatever. You fell for it. Whoa.
116	yuji_voice_116_t06m12_8s.mp3	4.29	en	1.00	I'm sorry. What do we do? What do we do? It's a major problem. I'm ready.
117	yuji_voice_117_t06m17_8s.mp3	0.94	en	0.99	The next one's the last.
118	yuji_voice_118_t06m19_0s.mp3	2.65	en	0.99	Hey, time out! I'm changing it! That was a good nap!
119	yuji_voice_119_t06m21_8s.mp3	0.71	en	0.99	I'm withdrawing.
120	yuji_voice_120_t06m22_8s.mp3	2.61	en	1.00	Mon the attack, better keep calm. This is an honor.
121	yuji_voice_121_t06m25_6s.mp3	2.85	en	1.00	Thank you for that. Looks like we can enter the lobby from here.
122	yuji_voice_122_t06m28_7s.mp3	1.49	en	0.99	Think we'll find something? Oh!
123	yuji_voice_123_t06m52_5s.mp3	1.41	en	0.98	as far as how I'm going to die.
124	yuji_voice_124_t06m54_3s.mp3	2.63	en	0.99	I've already decided. I won't regret the way I live.
125	yuji_voice_125_t06m57_2s.mp3	0.53	en	0.99	versus.
126	yuji_voice_126_t06m58_0s.mp3	4.55	en	1.00	Wonder who I'm up against. I ain't gonna lose this. Co-op battle. We've got this.
127	yuji_voice_127_t07m02_8s.mp3	1.52	en	0.99	You've got a deal! Lobby!
128	yuji_voice_128_t07m04_5s.mp3	1.90	en	1.00	Let's have some fun. Let's go.
129	yuji_voice_129_t07m06_6s.mp3	2.84	en	0.99	Everyone's waiting. Collection, let's take a quick peek.
130	yuji_voice_130_t07m09_6s.mp3	4.71	en	1.00	I'm looking forward to this. Let's go. Here's how we did today. Guess I've gotten stronger, huh?
131	yuji_voice_131_t07m14_6s.mp3	4.92	en	0.99	Won't lose next time. Time for another round. Guess we gotta wait a second. Let's go find an opponent.
132	yuji_voice_132_t07m19_7s.mp3	5.30	en	1.00	Too bad. Return to the main menu? Looks like you can pick a chapter. There's a chart showing our relationship.
133	yuji_voice_133_t07m25_3s.mp3	5.31	en	0.99	Select a chapter. Now, which mission should we go on? Let's head out. A chapter's been unlocked!
134	yuji_voice_134_t07m30_8s.mp3	0.94	en	0.99	Is this good? Right.
135	yuji_voice_135_t07m32_1s.mp3	2.88	en	1.00	Let's do this. It shows the strength of different relationships.
136	yuji_voice_136_t07m35_2s.mp3	0.53	en	0.97	Look at that!
137	yuji_voice_137_t07m35_9s.mp3	1.72	en	0.99	It went up. Let's check out the list.
138	yuji_voice_138_t07m44_9s.mp3	0.74	en	0.97	Wow.
139	yuji_voice_139_t07m46_0s.mp3	0.55	en	0.99	Really?
140	yuji_voice_140_t07m46_8s.mp3	1.76	en	0.98	Seriously?
141	yuji_voice_141_t07m49_5s.mp3	2.79	en	0.82	Hmm. Um, what? Hmm.
142	yuji_voice_142_t07m52_5s.mp3	1.30	en	0.95	Well? Huh? Great!
143	yuji_voice_143_t07m54_0s.mp3	1.59	en	0.83	Yeah! Heck yeah!
144	yuji_voice_144_t07m55_7s.mp3	1.78	en	0.81	Ha, ha, ha, ha, ha, ha!
145	yuji_voice_145_t07m57_9s.mp3	3.15	en	0.97	Damn! What the- What?!
146	yuji_voice_146_t08m01_3s.mp3	0.81	en	0.99	Let's do this!
147	yuji_voice_147_t08m02_3s.mp3	0.59	en	0.99	Here we go.
148	yuji_voice_148_t08m03_1s.mp3	2.28	en	1.00	What to do? That ain't good! Damn!
149	yuji_voice_149_t08m05_6s.mp3	0.57	en	0.79	Eugh.
150	yuji_voice_150_t08m07_1s.mp3	0.66	en	0.98	Thanks a bunch!
151	yuji_voice_151_t08m08_0s.mp3	1.92	en	0.99	Yo! Appreciate it! Much obliged!
152	yuji_voice_152_t08m19_2s.mp3	0.85	en	0.93	You're...
153	yuji_voice_153_t08m20_5s.mp3	3.64	en	1.00	Is this fine? Dialed in. You don't wanna? Yeah. Forget that. Not all good? No. No. No. No. No. No. No. No. No. No. No. No. No. No. No. No. No. No. No. No.
154	yuji_voice_154_t08m38_5s.mp3	0.77	ja	0.91	I'll crush you!
155	yuji_voice_155_t08m40_0s.mp3	0.78	ja	0.92	I'll shoot you!
156	yuji_voice_156_t08m41_3s.mp3	1.09	ja	0.94	Hurry up and get out of here!
157	yuji_voice_157_t08m43_0s.mp3	0.74	ja	0.84	I'll shoot you!
158	yuji_voice_158_t08m44_6s.mp3	0.73	zh	0.45	Xiu Jie
159	yuji_voice_159_t08m45_9s.mp3	0.60	ja	0.90	I'll attack you!
160	yuji_voice_160_t08m47_2s.mp3	0.58	ja	0.91	There it is!
161	yuji_voice_161_t08m48_3s.mp3	0.96	ja	0.98	Go somewhere!
162	yuji_voice_162_t08m50_1s.mp3	0.78	ja	0.85	Hit me!
163	yuji_voice_163_t08m51_5s.mp3	0.73	en	0.39	
164	yuji_voice_164_t08m52_7s.mp3	1.05	ja	0.95	I'll take care of it!
165	yuji_voice_165_t08m55_2s.mp3	0.60	ja	0.30	DOKEN!
166	yuji_voice_166_t08m56_3s.mp3	0.52	ja	0.80	Decide!
167	yuji_voice_167_t08m57_3s.mp3	0.72	en	0.47	Nothing!
168	yuji_voice_168_t08m58_7s.mp3	0.76	ja	0.96	From the top!
169	yuji_voice_169_t09m00_0s.mp3	0.59	ja	0.53	I'm kidding!
170	yuji_voice_170_t09m01_1s.mp3	0.79	ja	0.81	I'm going to lose!
171	yuji_voice_171_t09m02_5s.mp3	0.63	ja	0.89	Go to sleep!
172	yuji_voice_172_t09m03_6s.mp3	0.88	ja	0.99	I'm going forward!
173	yuji_voice_173_t09m04_9s.mp3	0.61	ja	0.65	I'm going to kill you!
174	yuji_voice_174_t09m05_9s.mp3	1.14	ja	0.98	I'll make you pay for this!
175	yuji_voice_175_t09m07_3s.mp3	0.57	ja	0.94	I'll do my best!
176	yuji_voice_176_t09m08_2s.mp3	1.12	ja	0.95	I'll finish it at a close distance!
177	yuji_voice_177_t09m09_9s.mp3	0.64	ja	0.89	It's this guy!
178	yuji_voice_178_t09m10_9s.mp3	0.72	ja	0.84	I'm going to eat you!
179	yuji_voice_179_t09m12_2s.mp3	0.99	ja	0.97	Stop the movement!
180	yuji_voice_180_t09m13_6s.mp3	0.54	ja	0.79	Die!
181	yuji_voice_181_t09m14_6s.mp3	0.73	ja	0.86	Don't run away!
182	yuji_voice_182_t09m15_8s.mp3	0.86	ja	0.90	I'm so sick of it!
183	yuji_voice_183_t09m17_2s.mp3	0.65	ja	0.87	I got it!
184	yuji_voice_184_t09m18_5s.mp3	0.87	ja	0.97	For sure!
185	yuji_voice_185_t09m19_9s.mp3	0.59	ja	0.92	Cut it out!
186	yuji_voice_186_t09m21_0s.mp3	1.06	ja	0.95	I'll crush you!
187	yuji_voice_187_t09m22_5s.mp3	0.94	en	0.39	
188	yuji_voice_188_t09m24_0s.mp3	0.58	ru	0.47	META!
189	yuji_voice_189_t09m25_1s.mp3	0.91	ja	0.84	Prepare yourself!
190	yuji_voice_190_t09m26_6s.mp3	0.79	ja	0.93	Leave it to me!
191	yuji_voice_191_t09m27_9s.mp3	0.99	ja	0.97	Don't look down on me!
192	yuji_voice_192_t09m29_5s.mp3	1.35	ja	0.99	That feeling at that time!
193	yuji_voice_193_t09m31_4s.mp3	0.93	ja	0.97	I won't let you get away with this!
194	yuji_voice_194_t09m32_9s.mp3	1.29	ja	0.94	Get the hell out of here!
195	yuji_voice_195_t09m34_9s.mp3	1.01	ja	0.97	With this one blow!
196	yuji_voice_196_t09m36_6s.mp3	1.25	ja	0.91	I'll get you out of here!
197	yuji_voice_197_t09m38_5s.mp3	0.85	ja	0.89	I got it!
198	yuji_voice_198_t09m39_9s.mp3	0.81	ja	0.96	All of you, get out of my way!
199	yuji_voice_199_t09m41_3s.mp3	0.81	ja	0.84	From here!
200	yuji_voice_200_t09m42_8s.mp3	0.65	ja	0.53	Let's go!
201	yuji_voice_201_t09m44_0s.mp3	0.87	ja	0.96	Don't get in my way!
202	yuji_voice_202_t09m45_5s.mp3	0.73	ja	0.89	I'm going to use my full power!
203	yuji_voice_203_t09m46_8s.mp3	0.81	ja	0.89	Build it up!
204	yuji_voice_204_t09m48_0s.mp3	1.12	ja	0.99	I'll kill you in one shot!
205	yuji_voice_205_t09m49_6s.mp3	0.72	ja	0.86	I'm going to kill you!
206	yuji_voice_206_t09m50_9s.mp3	1.20	ja	0.92	I'm sorry for ruining your life!
207	yuji_voice_207_t09m52_5s.mp3	1.26	ja	0.91	Doutai Garaki!
208	yuji_voice_208_t09m54_3s.mp3	1.11	ja	0.84	You're here!
209	yuji_voice_209_t09m55_8s.mp3	1.06	ja	0.90	I'll beat you up!
210	yuji_voice_210_t09m57_3s.mp3	0.91	ja	0.92	It's the end!
211	yuji_voice_211_t09m59_0s.mp3	0.98	ja	0.96	Shoot them all at once!
212	yuji_voice_212_t10m00_6s.mp3	1.18	ja	0.97	Leave it to me!
213	yuji_voice_213_t10m02_5s.mp3	1.08	ja	0.95	It's over!
214	yuji_voice_214_t10m05_3s.mp3	0.98	ja	0.95	I won't let you finish this!
215	yuji_voice_215_t10m06_8s.mp3	0.76	ja	0.90	Stop it!
216	yuji_voice_216_t10m17_1s.mp3	0.55	ja	0.97	This is it!
217	yuji_voice_217_t10m18_1s.mp3	0.52	en	0.39	
218	yuji_voice_218_t10m19_2s.mp3	0.57	en	0.39	
219	yuji_voice_219_t10m20_2s.mp3	0.62	ja	0.35	Ura!
220	yuji_voice_220_t10m21_3s.mp3	0.61	ja	0.46	Damn it!
221	yuji_voice_221_t10m22_4s.mp3	0.73	en	0.39	
222	yuji_voice_222_t10m23_6s.mp3	0.70	en	0.52	HAAAGH!
223	yuji_voice_223_t10m24_7s.mp3	0.78	en	0.39	
224	yuji_voice_224_t10m26_0s.mp3	0.93	en	0.43	SICK!
225	yuji_voice_225_t10m27_3s.mp3	0.91	ja	0.43	HAAAAAAA
226	yuji_voice_226_t10m28_7s.mp3	0.51	ja	0.49	Let's go!
227	yuji_voice_227_t10m31_1s.mp3	0.76	ja	0.86	Take this!
228	yuji_voice_228_t10m32_3s.mp3	1.38	ja	0.97	I won't forgive you!
229	yuji_voice_229_t10m34_2s.mp3	1.04	ja	0.92	It's my hand!
230	yuji_voice_230_t10m35_6s.mp3	1.05	ja	0.85	Let's end this!
231	yuji_voice_231_t10m37_1s.mp3	1.05	ja	0.82	I'm going to kill you!
232	yuji_voice_232_t10m38_7s.mp3	1.11	ja	0.99	I'll defeat you with this!
233	yuji_voice_233_t10m40_5s.mp3	1.04	ja	0.97	Are you kidding me?
234	yuji_voice_234_t10m41_9s.mp3	0.91	ja	0.97	If you don't mind, let's go!
235	yuji_voice_235_t10m43_2s.mp3	0.96	ja	0.98	I won't forgive you!
236	yuji_voice_236_t10m44_4s.mp3	0.94	ja	0.97	I won't let you down!
237	yuji_voice_237_t10m45_8s.mp3	0.91	ja	0.71	Go!
238	yuji_voice_238_t10m47_1s.mp3	0.93	ko	0.25	Hey!
239	yuji_voice_239_t10m48_6s.mp3	0.92	ja	0.90	Full power!
240	yuji_voice_240_t10m50_1s.mp3	0.65	ja	0.67	Take this!
241	yuji_voice_241_t10m51_2s.mp3	0.81	ja	0.97	It's full of power!
242	yuji_voice_242_t10m52_4s.mp3	1.02	ja	0.94	This is a one-shot!
243	yuji_voice_243_t10m54_6s.mp3	0.62	ja	0.85	It's broken!
244	yuji_voice_244_t10m55_7s.mp3	0.83	ja	0.96	I won't let you go!
245	yuji_voice_245_t10m57_0s.mp3	0.97	ja	0.95	If it's now, it's decided!
246	yuji_voice_246_t10m59_8s.mp3	0.61	ja	0.89	Teacher!
247	yuji_voice_247_t11m00_8s.mp3	0.88	ja	0.98	Is this how it works?
248	yuji_voice_248_t11m02_4s.mp3	0.58	ja	0.97	From here!
249	yuji_voice_249_t11m03_6s.mp3	0.90	ja	0.97	It's heating up!
250	yuji_voice_250_t11m05_2s.mp3	0.95	ja	0.97	It's a good feeling!
251	yuji_voice_251_t11m06_7s.mp3	1.05	ja	0.96	I've got a knife!
252	yuji_voice_252_t11m08_4s.mp3	1.44	ja	0.99	It's not over yet!
253	yuji_voice_253_t11m10_4s.mp3	0.62	ja	0.85	Let's do this!
254	yuji_voice_254_t11m11_8s.mp3	1.42	ja	0.98	The power has come to me!
255	yuji_voice_255_t11m14_0s.mp3	0.94	ja	1.00	More!
256	yuji_voice_256_t11m15_7s.mp3	1.65	ja	0.96	This is my strength.
257	yuji_voice_257_t11m18_0s.mp3	2.02	ja	0.98	If you come this far, I feel like I'm going to lose!
258	yuji_voice_258_t11m20_8s.mp3	1.32	ja	0.99	Use all your strength!
259	yuji_voice_259_t11m22_5s.mp3	1.17	ja	0.98	I'm going to kill you!
260	yuji_voice_260_t11m24_2s.mp3	0.93	ja	0.93	It's not over yet!
261	yuji_voice_261_t11m25_8s.mp3	0.57	ja	0.89	I'll connect you!
262	yuji_voice_262_t11m26_8s.mp3	1.05	ja	0.91	I'm going to kill you from here!
263	yuji_voice_263_t11m28_4s.mp3	0.96	ja	0.94	It's not over yet!
264	yuji_voice_264_t11m31_2s.mp3	0.53	ja	0.65	Yes!
265	yuji_voice_265_t11m32_3s.mp3	1.10	ja	1.00	I managed to defeat him!
266	yuji_voice_266_t11m34_3s.mp3	1.38	ja	0.96	That was close!
267	yuji_voice_267_t11m36_2s.mp3	0.75	ja	0.97	Let's do this!
268	yuji_voice_268_t11m37_5s.mp3	1.06	ja	0.98	Let's fight together!
269	yuji_voice_269_t11m39_3s.mp3	0.61	ja	0.70	Nice!
270	yuji_voice_270_t11m40_5s.mp3	1.03	ja	0.99	Good boy!
271	yuji_voice_271_t11m42_2s.mp3	0.87	ja	1.00	I can't get it out yet!
272	yuji_voice_272_t11m43_7s.mp3	0.84	ja	0.94	I can't do it now!
273	yuji_voice_273_t11m45_2s.mp3	1.02	ja	0.99	At a time like this!
274	yuji_voice_274_t11m47_0s.mp3	0.57	en	0.56	Eugh!
275	yuji_voice_275_t11m52_0s.mp3	0.54	en	0.53	Eugh!
276	yuji_voice_276_t11m53_4s.mp3	0.89	en	0.39	
277	yuji_voice_277_t11m54_9s.mp3	0.75	en	0.78	Ah, ah, ah!
278	yuji_voice_278_t11m56_1s.mp3	0.71	en	0.75	Eugh!
279	yuji_voice_279_t11m57_7s.mp3	0.70	en	0.71	Uh-huh!
280	yuji_voice_280_t11m58_8s.mp3	0.54	en	0.75	Ha!
281	yuji_voice_281_t11m59_9s.mp3	0.72	en	0.54	AHH!
282	yuji_voice_282_t12m01_3s.mp3	0.69	en	0.39	
283	yuji_voice_283_t12m02_6s.mp3	0.67	en	0.39	
284	yuji_voice_284_t12m03_8s.mp3	0.81	en	0.39	
285	yuji_voice_285_t12m05_2s.mp3	0.73	en	0.39	
286	yuji_voice_286_t12m06_5s.mp3	1.18	en	0.39	
287	yuji_voice_287_t12m08_2s.mp3	1.20	en	0.39	
288	yuji_voice_288_t12m10_0s.mp3	0.99	en	0.39	
289	yuji_voice_289_t12m11_6s.mp3	0.63	en	0.61	
290	yuji_voice_290_t12m13_0s.mp3	0.62	en	0.39	
291	yuji_voice_291_t12m14_1s.mp3	0.66	en	0.77	GAH!
292	yuji_voice_292_t12m15_3s.mp3	0.80	en	0.68	GAH!
293	yuji_voice_293_t12m16_5s.mp3	0.75	en	0.70	Eugh!
294	yuji_voice_294_t12m17_8s.mp3	0.53	ja	0.92	Here it is!
295	yuji_voice_295_t12m18_9s.mp3	0.68	ja	0.84	It's raining!
296	yuji_voice_296_t12m19_9s.mp3	0.60	ja	0.93	I'm going to the right!
297	yuji_voice_297_t12m21_0s.mp3	0.69	ja	0.57	NAMON!
298	yuji_voice_298_t12m22_5s.mp3	0.64	ja	0.76	I'm so tired of this!
299	yuji_voice_299_t12m23_7s.mp3	0.81	ja	0.92	Not yet!
300	yuji_voice_300_t12m25_2s.mp3	1.06	ja	0.95	I won't let you get away with it!
301	yuji_voice_301_t12m27_2s.mp3	0.94	en	0.63	Rrghh!
302	yuji_voice_302_t12m28_9s.mp3	0.55	ja	0.92	This is bad!
303	yuji_voice_303_t12m30_3s.mp3	0.74	ja	0.89	Vare-Vare!
304	yuji_voice_304_t12m31_7s.mp3	0.89	ja	0.84	That was close!
305	yuji_voice_305_t12m34_5s.mp3	0.71	en	0.55	Eugh!
306	yuji_voice_306_t12m36_0s.mp3	0.78	ja	0.48	Damn it!
307	yuji_voice_307_t12m38_9s.mp3	0.85	en	0.70	
308	yuji_voice_308_t12m40_4s.mp3	0.73	en	0.67	AHH!
309	yuji_voice_309_t12m41_6s.mp3	0.59	ja	0.81	Not yet!
310	yuji_voice_310_t12m42_8s.mp3	0.83	ja	0.94	By the way!
311	yuji_voice_311_t12m44_2s.mp3	0.58	ja	0.83	Move!
312	yuji_voice_312_t12m45_7s.mp3	0.86	ja	0.76	My body...
313	yuji_voice_313_t12m47_9s.mp3	0.64	ja	0.94	I'm...
314	yuji_voice_314_t12m51_2s.mp3	0.60	it	0.26	EVERYONE!
315	yuji_voice_317_t12m55_7s.mp3	1.02	ja	0.95	I don't have much time left.
316	yuji_voice_318_t12m57_4s.mp3	1.30	ja	0.94	It's hot!
317	yuji_voice_319_t12m59_5s.mp3	1.01	en	0.46	See me later!
